Time (sec),Water Level (ft),Water Flowrate (GPM),House Steam Pressure (psig),Steam Pressure (psig),Inlet Water Temperature (C),Outlet Water Temperature (C),Water Feed Temperature (C),Ambient Temperature (C),Ambient Pressure (kPa),Flow Setpoint (GPM),Flow Control Output (%),Level Setpoint (ft),Level Control Output (%),Steam Setpoint (psig),Steam Control Output (%),Tube-Side Pressure Drop (psig)
433548.077,1.617541,36.023019,-7.850245,38.842105,65.145549,74.820466,8.745137,23.633449,86.420874,35,67.651962,1.6,15.30637,40,68.901353,1.62331
433552.087,1.630436,33.857752,-6.795999,39.250944,65.308658,74.012455,8.745829,23.727169,86.425886,35,69.451922,1.6,32.452235,40,68.680262,1.158171
433564.3362,1.55777,34.629342,-7.143316,40.818673,65.844393,74.173858,8.709233,23.816688,86.423041,35,69.476069,1.6,0.005458,40,67.796401,1.031901
433575.246,1.620355,35.748189,-8.634013,38.061315,64.814863,74.267843,8.696426,23.826163,86.429289,35,68.443121,1.6,12.630717,40,69.060798,1.38859
433575.765,1.63493,35.869793,-8.649381,40.351428,64.842565,74.35269,8.723313,23.840811,86.430089,35,68.207737,1.6,14.667462,40,68.589857,1.566781
433578.782,1.63367,34.481693,-7.005004,39.035766,65.132499,74.525247,8.734834,23.720867,86.436217,35,68.91627,1.6,30.130641,40,68.649867,1.073069
433580.8351,1.619683,34.304893,-7.957821,39.675153,64.817182,73.919862,8.74529,23.770616,86.434171,35,69.583192,1.6,34.796552,40,68.35592,1.885373
433590.354,1.543026,34.160908,-8.237519,40.529719,65.020769,74.094155,8.716909,23.796717,86.430043,35,69.970561,1.6,10.34934,40,67.928643,1.779995
433595.2719,1.580326,35.901504,-8.099206,40.007143,65.034081,74.002392,8.716426,23.807062,86.422855,35,68.439349,1.6,0.245214,40,67.722293,2.189526
433600.611,1.596287,34.306556,-7.644313,40.010217,64.346316,74.140111,8.726135,23.736864,86.425979,35,69.08402,1.6,1.666356,40,67.994484,1.422692
433602.3251,1.596539,34.209703,-7.389204,39.171021,65.077459,73.494019,8.684366,23.727018,86.425719,35,69.679961,1.6,2.035506,40,68.446582,1.156327
433610.561,1.598261,33.907576,-6.915869,41.006186,65.092062,73.956869,8.527462,23.846961,86.424054,35,69.664814,1.6,18.334261,40,67.676918,2.222399
433623.5861,1.579444,35.296354,-7.733448,41.043073,64.548402,74.062368,8.679346,23.800152,86.432637,35,69.139505,1.6,1.038949,40,67.61183,1.469083
